"locale_test_plural_format_page","Returns markup for locale_get_plural testing.","locale_test_plural_format_page()"
"locale_test_store_language_negotiation","Store the last negotiated languages.","locale_test_store_language_negotiation()"
"locale_theme","Implements hook_theme().","locale_theme()"
"locale_themes_enabled","Implements hook_themes_enabled().","locale_themes_enabled($themes)"
"locale_translate_delete_form","User interface for the string deletion confirmation screen.","locale_translate_delete_form($form, &$form_state, $source)"
"locale_translate_delete_form_submit","Process string deletion submissions.","locale_translate_delete_form_submit($form, &$form_state)"
"locale_translate_delete_page","String deletion confirmation page.","locale_translate_delete_page($lid)"
"locale_translate_edit_form","User interface for string editing.","locale_translate_edit_form($form, &$form_state, $lid)"
"locale_translate_edit_form_submit","Process string editing form submissions.","locale_translate_edit_form_submit($form, &$form_state)"
"locale_translate_edit_form_validate","Validate string editing form submissions.","locale_translate_edit_form_validate($form, &$form_state)"
"locale_translate_export_pot_form","Translation template export form.","locale_translate_export_pot_form()"
"locale_translate_export_po_form","Form to export PO files for the languages provided.","locale_translate_export_po_form($form, &$form_state, $names)"
"locale_translate_export_po_form_submit","Process a translation (or template) export form submission.","locale_translate_export_po_form_submit($form, &$form_state)"
"locale_translate_export_screen","User interface for the translation export screen.","locale_translate_export_screen()"
"locale_translate_import_form","User interface for the translation import screen.","locale_translate_import_form($form)"
"locale_translate_import_form_submit","Process the locale import form submission.","locale_translate_import_form_submit($form, &$form_state)"
"locale_translate_overview_screen","Overview screen for translations.","locale_translate_overview_screen()"
"locale_translate_seek_screen","String search screen.","locale_translate_seek_screen()"
"locale_translation_filters","List locale translation filters that can be applied.","locale_translation_filters()"
"locale_translation_filter_form","Return form for locale translation filters.","locale_translation_filter_form()"
"locale_translation_filter_form_submit","Process result from locale translation filter form.","locale_translation_filter_form_submit($form, &$form_state)"
"locale_translation_filter_form_validate","Validate result from locale translation filter form.","locale_translation_filter_form_validate($form, &$form_state)"
"locale_uninstall","Implements hook_uninstall().","locale_uninstall()"
"locale_update_7000","Add context field index and allow longer location.","locale_update_7000()"
"locale_update_7001","Upgrade language negotiation settings.","locale_update_7001()"
"locale_update_7002","Updates URL language negotiation by adding the URL fallback detection method.","locale_update_7002()"
"locale_update_7003","Update &quot;language_count&quot; variable.","locale_update_7003()"
"locale_update_7004","Remove duplicates in {locales_source}.","locale_update_7004()"
"locale_update_7005","Increase {locales_languages}.formula column&#039;s length.","locale_update_7005()"
"locale_url_outbound_alter","Implements hook_url_outbound_alter().","locale_url_outbound_alter(&$path, &$options, $original_path)"
"lock_acquire","Acquire (or renew) a lock, but do not block if it fails.","lock_acquire($name, $timeout = 30.0)"
"lock_initialize","Initialize the locking system.","lock_initialize()"
"lock_may_be_available","Check if lock acquired by a different process may be available.","lock_may_be_available($name)"
"lock_release","Release a lock previously acquired by lock_acquire().","lock_release($name)"
"lock_release_all","Release all previously acquired locks.","lock_release_all($lock_id = NULL)"
"lock_wait","Wait for a lock to be available.","lock_wait($name, $delay = 30)"
"map_month","Helper function for usage with drupal_map_assoc to display month names.","map_month($month)"
"menu_block_info","Implements hook_block_info().","menu_block_info()"
"menu_block_view","Implements hook_block_view().","menu_block_view($delta = '')"
"menu_block_view_alter","Implements hook_block_view_alter().","menu_block_view_alter(&$data, $block)"
"menu_build_tree","Builds a menu tree, translates links, and checks access.","menu_build_tree($menu_name, array $parameters = array())"
"menu_cache_clear","Clears the cached cached data for a single named menu.","menu_cache_clear($menu_name = 'navigation')"
"menu_cache_clear_all","Clears all cached menu data.","menu_cache_clear_all()"
"menu_configure","Menu callback; Build the form presenting menu configuration options.","menu_configure()"
"menu_contextual_links","Retrieves contextual links for a path based on registered local tasks.","menu_contextual_links($module, $parent_path, $args)"
"menu_custom_delete_submit","Submit function for the &#039;Delete&#039; button on the menu editing form.","menu_custom_delete_submit($form, &$form_state)"
"menu_delete","Delete a custom menu and all contained links.","menu_delete($menu)"
"menu_delete_links","Deletes all links for a menu.","menu_delete_links($menu_name)"
"menu_delete_menu_confirm","Build a confirm form for deletion of a custom menu.","menu_delete_menu_confirm($form, &$form_state, $menu)"
"menu_delete_menu_confirm_submit","Delete a custom menu and all links in it.","menu_delete_menu_confirm_submit($form, &$form_state)"
"menu_delete_menu_page","Menu callback; check access and get a confirm form for deletion of a custom menu.","menu_delete_menu_page($menu)"
"menu_edit_item","Menu callback; Build the menu link editing form.","menu_edit_item($form, &$form_state, $type, $item, $menu)"
"menu_edit_item_submit","Process menu and menu item add/edit form submissions.","menu_edit_item_submit($form, &$form_state)"
"menu_edit_item_validate","Validate form values for a menu link being added or edited.","menu_edit_item_validate($form, &$form_state)"
"menu_edit_menu","Menu callback; Build the form that handles the adding/editing of a custom menu.","menu_edit_menu($form, &$form_state, $type, $menu = array())"
"menu_edit_menu_name_exists","Returns whether a menu name already exists.","menu_edit_menu_name_exists($value)"
"menu_edit_menu_submit","Submit function for adding or editing a custom menu.","menu_edit_menu_submit($form, &$form_state)"
"menu_enable","Implements hook_enable().","menu_enable()"
"menu_execute_active_handler","Execute the page callback associated with the current path.","menu_execute_active_handler($path = NULL, $deliver = TRUE)"
"menu_form_node_form_alter","Implements hook_form_BASE_FORM_ID_alter().","menu_form_node_form_alter(&$form, $form_state)"
"menu_form_node_type_form_alter","Implements hook_form_FORM_ID_alter().","menu_form_node_type_form_alter(&$form, $form_state)"
"menu_get_active_breadcrumb","Gets the breadcrumb for the current page, as determined by the active trail.","menu_get_active_breadcrumb()"
"menu_get_active_help","Returns the help associated with the active menu item.","menu_get_active_help()"
"menu_get_active_menu_names","Gets the active menu for the current page.","menu_get_active_menu_names()"
"menu_get_active_title","Gets the title of the current page, as determined by the active trail.","menu_get_active_title()"
"menu_get_active_trail","Gets the active trail (path to root menu root) of the current page.","menu_get_active_trail()"
"menu_get_ancestors","Returns the ancestors (and relevant placeholders) for any given path.","menu_get_ancestors($parts)"
"menu_get_custom_theme","Gets the custom theme for the current page, if there is one.","menu_get_custom_theme($initialize = FALSE)"
"menu_get_item","Gets a router item.","menu_get_item($path = NULL, $router_item = NULL)"
"menu_get_menus","Return an associative array of the custom menus names.","menu_get_menus($all = TRUE)"
"menu_get_names","Build a list of named menus.","menu_get_names()"
"menu_get_object","Gets a loaded object from a router item.","menu_get_object($type = 'node', $position = 1, $path = NULL)"
"menu_get_router","Gets the menu router.","menu_get_router()"
"menu_help","Implements hook_help().","menu_help($path, $arg)"
"menu_install","Implements hook_install().","menu_install()"
"menu_item_delete_form","Build a confirm form for deletion of a single menu link.","menu_item_delete_form($form, &$form_state, $item)"
"menu_item_delete_form_submit","Process menu delete form submissions.","menu_item_delete_form_submit($form, &$form_state)"
"menu_item_delete_page","Menu callback; Check access and present a confirm form for deleting a menu link.","menu_item_delete_page($item)"
"menu_item_delete_submit","Submit function for the delete button on the menu item editing form.","menu_item_delete_submit($form, &$form_state)"
"menu_links_clone","Clones an array of menu links.","menu_links_clone($links, $menu_name = NULL)"
"menu_link_children_relative_depth","Finds the depth of an item&#039;s children relative to its depth.","menu_link_children_relative_depth($item)"
"menu_link_delete","Delete one or several menu links.","menu_link_delete($mlid, $path = NULL)"
"menu_link_get_preferred","Looks up the preferred menu link for a given system path.","menu_link_get_preferred($path = NULL, $selected_menu = NULL)"
"menu_link_load","Gets a translated, access-checked menu link that is ready for rendering.","menu_link_load($mlid)"
"menu_link_maintain","Inserts, updates, or deletes an uncustomized menu link related to a module.","menu_link_maintain($module, $op, $link_path, $link_title)"
"menu_link_save","Saves a menu link.","menu_link_save(&$item, $existing_item = array(), $parent_candidates = array())"
"menu_list_system_menus","Returns an array containing the names of system-defined (default) menus.","menu_list_system_menus()"
"menu_load","Load the data for a single custom menu.","menu_load($menu_name)"
"menu_load_all","Load all custom menu data.","menu_load_all()"
"menu_load_links","Returns an array containing all links for a menu.","menu_load_links($menu_name)"
"menu_local_actions","Returns the rendered local actions at the current level.","menu_local_actions()"
"menu_local_tabs","Returns a renderable element for the primary and secondary tabs.","menu_local_tabs()"
"menu_local_tasks","Collects the local tasks (tabs), action links, and the root path.","menu_local_tasks($level = 0)"
"menu_login_callback","Menu callback to be used as a login path.","menu_login_callback()"
"menu_main_menu","Returns an array of links to be rendered as the Main menu.","menu_main_menu()"
"menu_menu","Implements hook_menu().","menu_menu()"
"menu_navigation_links","Returns an array of links for a navigation menu.","menu_navigation_links($menu_name, $level = 0)"
"menu_node_delete","Implements hook_node_delete().","menu_node_delete($node)"
"menu_node_insert","Implements hook_node_insert().","menu_node_insert($node)"
"menu_node_prepare","Implements hook_node_prepare().","menu_node_prepare($node)"
"menu_node_save","Helper for hook_node_insert() and hook_node_update().","menu_node_save($node)"
"menu_node_submit","Implements hook_node_submit().","menu_node_submit($node, $form, $form_state)"
"menu_node_update","Implements hook_node_update().","menu_node_update($node)"
"menu_overview_form","Form for editing an entire menu tree at once.","menu_overview_form($form, &$form_state, $menu)"
"menu_overview_form_submit","Submit handler for the menu overview form.","menu_overview_form_submit($form, &$form_state)"
"menu_overview_page","Menu callback which shows an overview page of all the custom menus and their descriptions.","menu_overview_page()"
"menu_overview_title","Title callback for the menu overview page and links.","menu_overview_title($menu)"
"menu_parent_options","Return a list of menu items that are valid possible parents for the given menu item.","menu_parent_options($menus, $item, $type = '')"
"menu_parent_options_js","Page callback.
Get all the available menus and menu items as a JavaScript array.","menu_parent_options_js()"
"menu_permission","Implements hook_permission().","menu_permission()"
"menu_primary_local_tasks","Returns the rendered local tasks at the top level.","menu_primary_local_tasks()"
"menu_rebuild","Populates the database tables used by various menu functions.","menu_rebuild()"
"menu_reset_item","Reset a system-defined menu link.","menu_reset_item($link)"
"menu_reset_item_confirm","Menu callback; reset a single modified menu link.","menu_reset_item_confirm($form, &$form_state, $item)"
"menu_reset_item_confirm_submit","Process menu reset item form submissions.","menu_reset_item_confirm_submit($form, &$form_state)"
"menu_reset_static_cache","Resets the menu system static cache.","menu_reset_static_cache()"
"menu_router_build","Collects and alters the menu definitions.","menu_router_build()"
"menu_save","Save a custom menu.","menu_save($menu)"
"menu_schema","Implements hook_schema().","menu_schema()"
"menu_secondary_local_tasks","Returns the rendered local tasks at the second level.","menu_secondary_local_tasks()"
"menu_secondary_menu","Returns an array of links to be rendered as the Secondary links.","menu_secondary_menu()"
"menu_set_active_item","Sets the active path, which determines which page is loaded.","menu_set_active_item($path)"
"menu_set_active_menu_names","Sets (or gets) the active menu for the current page.","menu_set_active_menu_names($menu_names = NULL)"
"menu_set_active_trail","Sets the active trail (path to the menu tree root) of the current page.","menu_set_active_trail($new_trail = NULL)"
"menu_set_custom_theme","Sets a custom theme for the current page, if there is one.","menu_set_custom_theme()"
"menu_set_item","Replaces the statically cached item for a given path.","menu_set_item($path, $router_item)"
"menu_tab_root_path","Returns the router path, or the path for a default local task&#039;s parent.","menu_tab_root_path()"
"menu_tail_load","Loads the path as one string relative to the current index.","menu_tail_load($arg, &$map, $index)"
"menu_tail_to_arg","Returns a string containing the path relative to the current index.","menu_tail_to_arg($arg, $map, $index)"
"menu_test_argument_load","Dummy argument loader for hook_menu() to point to.","menu_test_argument_load($arg1)"
"menu_test_callback","Dummy callback for hook_menu() to point to.","menu_test_callback()"
"menu_test_custom_403_404_callback","Callback for our custom 403 and 404 pages.","menu_test_custom_403_404_callback()"
"menu_test_custom_theme","Implement hook_custom_theme().","menu_test_custom_theme()"
"menu_test_init","Implements hook_init().","menu_test_init()"
"menu_test_menu","Implements hook_menu().","menu_test_menu()"
"menu_test_menu_link_delete","Implements hook_menu_link_delete().","menu_test_menu_link_delete($item)"
"menu_test_menu_link_insert","Implements hook_menu_link_insert().","menu_test_menu_link_insert($item)"
"menu_test_menu_link_update","Implements hook_menu_link_update().","menu_test_menu_link_update($item)"
"menu_test_menu_name","Helper function for the testMenuName() test. Used to change the menu_name
parameter of a menu.","menu_test_menu_name($new_name = '')"
"menu_test_menu_site_status_alter","Implements hook_menu_site_status_alter().","menu_test_menu_site_status_alter(&$menu_site_status, $path)"
"menu_test_menu_trail_callback","Callback that test menu_test_menu_tree_set_path().","menu_test_menu_trail_callback()"
"menu_test_other_argument_load","Dummy argument loader for hook_menu() to point to.","menu_test_other_argument_load($arg1)"
"menu_test_static_variable","Static function for testing hook results.","menu_test_static_variable($value = NULL)"
"menu_test_theme_callback","Theme callback to use when testing the theme callback functionality.","menu_test_theme_callback($argument)"
"menu_test_theme_page_callback","Page callback to use when testing the theme callback functionality.","menu_test_theme_page_callback($inherited = FALSE)"
"menu_test_title_callback","Concatenates a string, by using the t() function and a case number.","menu_test_title_callback($title, $case_no = 3)"
"menu_theme","Implements hook_theme().","menu_theme()"
"menu_tree","Renders a menu tree based on the current path.","menu_tree($menu_name)"
"menu_tree_all_data","Gets the data structure representing a named menu tree.","menu_tree_all_data($menu_name, $link = NULL, $max_depth = NULL)"
"menu_tree_check_access","Checks access and performs dynamic operations for each link in the tree.","menu_tree_check_access(&$tree, $node_links = array())"
"menu_tree_collect_node_links","Collects node links from a given menu tree recursively.","menu_tree_collect_node_links(&$tree, &$node_links)"
"menu_tree_data","Sorts and returns the built data representing a menu tree.","menu_tree_data(array $links, array $parents = array(), $depth = 1)"
"menu_tree_get_path","Gets the path for determining the active trail of the specified menu tree.","menu_tree_get_path($menu_name)"
"menu_tree_output","Returns an output structure for rendering a menu tree.","menu_tree_output($tree)"
"menu_tree_page_data","Gets the data structure for a named menu tree, based on the current page.","menu_tree_page_data($menu_name, $max_depth = NULL, $only_active_trail = FALSE)"
"menu_tree_set_path","Sets the path for determining the active trail of the specified menu tree.","menu_tree_set_path($menu_name, $path = NULL)"
"menu_uninstall","Implements hook_uninstall().","menu_uninstall()"
"menu_unserialize","Unserializes menu data, using a map to replace path elements.","menu_unserialize($data, $map)"
"menu_update_7000","Migrate the &quot;Default menu for content&quot; setting to individual node types.","menu_update_7000()"
"menu_update_7001","Rename &quot;Primary Links&quot; and &quot;Secondary Links&quot; to their Drupal 7 equivalents.","menu_update_7001()"
"menu_update_7002","Rename the primary/secondary menu blocks to match previously renamed menus.","menu_update_7002(&$sandbox)"
"menu_update_7003","Add missing custom menus to active menus list.","menu_update_7003(&$sandbox)"
"mime_header_decode","Decodes MIME/HTTP encoded header values.","mime_header_decode($header)"
"mime_header_encode","Encodes MIME/HTTP header values that contain incorrectly encoded characters.","mime_header_encode($string)"
"minimal_form_install_configure_form_alter","Implements hook_form_FORM_ID_alter() for install_configure_form().","minimal_form_install_configure_form_alter(&$form, $form_state)"
"minimal_install","Implements hook_install().","minimal_install()"
"module_disable","Disables a given set of modules.","module_disable($module_list, $disable_dependents = TRUE)"
"module_enable","Enables or installs a given list of modules.","module_enable($module_list, $enable_dependencies = TRUE)"
"module_exists","Determines whether a given module exists.","module_exists($module)"
"module_hook","Determines whether a module implements a hook.","module_hook($module, $hook)"
"module_hook_info","Retrieves a list of hooks that are declared through hook_hook_info().","module_hook_info()"
"module_implements","Determines which modules are implementing a hook.","module_implements($hook, $sort = FALSE, $reset = FALSE)"
"module_implements_write_cache","Writes the hook implementation cache.","module_implements_write_cache()"
"module_invoke","Invokes a hook in a particular module.","module_invoke($module, $hook)"
"module_invoke_all","Invokes a hook in all enabled modules that implement it.","module_invoke_all($hook)"
"module_list","Returns a list of currently active modules.","module_list($refresh = FALSE, $bootstrap_refresh = FALSE, $sort = FALSE, $fixed_list = NULL)"
"module_load_all","Loads all the modules that have been enabled in the system table.","module_load_all($bootstrap = FALSE)"
"module_load_all_includes","Loads an include file for each module enabled in the {system} table.","module_load_all_includes($type, $name = NULL)"
"module_load_include","Loads a module include file.","module_load_include($type, $module, $name = NULL)"
"module_load_install","Loads a module&#039;s installation hooks.","module_load_install($module)"
"module_test_enable","Implements hook_enable().","module_test_enable()"
"module_test_hook_dynamic_loading_invoke","Page callback for &#039;hook dynamic loading&#039; test.","module_test_hook_dynamic_loading_invoke()"
"module_test_hook_dynamic_loading_invoke_all","Page callback for &#039;hook dynamic loading&#039; test.","module_test_hook_dynamic_loading_invoke_all()"
"module_test_hook_info","Implements hook_hook_info().","module_test_hook_info()"
"module_test_install","Implements hook_install().","module_test_install()"
"module_test_menu","Implements hook_menu().","module_test_menu()"
"module_test_modules_disabled","Implements hook_modules_disabled().","module_test_modules_disabled($modules)"
"module_test_modules_enabled","Implements hook_modules_enabled().","module_test_modules_enabled($modules)"
"module_test_modules_uninstalled","Implements hook_modules_uninstalled().","module_test_modules_uninstalled($modules)"
"module_test_permission","Implements hook_permission().","module_test_permission()"
"module_test_schema","Implements hook_schema().","module_test_schema()"
"module_test_system_info_alter","Implements hook_system_info_alter().","module_test_system_info_alter(&$info, $file, $type)"
"module_test_test_hook","Implements hook_test_hook().","module_test_test_hook()"
"node_access","Determines whether the current user may perform the operation on the node.","node_access($op, $node, $account = NULL)"
"node_access_acquire_grants","Gets the list of node access grants and writes them to the database.","node_access_acquire_grants($node, $delete = TRUE)"
"node_access_entity_test_page","Page callback for node access entity test page.","node_access_entity_test_page()"
"node_access_grants","Fetches an array of permission IDs granted to the given user ID.","node_access_grants($op, $account = NULL)"
"node_access_needs_rebuild","Flags or unflags the node access grants for rebuilding.","node_access_needs_rebuild($rebuild = NULL)"
"node_access_rebuild","Rebuilds the node access database.","node_access_rebuild($batch_mode = FALSE)"
"node_access_test_form_node_form_alter","Implements hook_form_BASE_FORM_ID_alter().","node_access_test_form_node_form_alter(&$form, $form_state)"
"node_access_test_menu","Implements hook_menu().","node_access_test_menu()"
"node_access_test_node_access_records","Implements hook_node_access_records().","node_access_test_node_access_records($node)"
"node_access_test_node_delete",,"node_access_test_node_delete($node)"
"node_access_test_node_grants","Implements hook_node_grants().","node_access_test_node_grants($account, $op)"
"node_access_test_node_insert","Implements hook_node_insert().","node_access_test_node_insert($node)"
"node_access_test_node_load","Implements hook_node_load().","node_access_test_node_load($nodes, $types)"
"node_access_test_node_update","Implements hook_nodeapi_update().","node_access_test_node_update($node)"
"node_access_test_page","Page callback for node access test page.","node_access_test_page()"
"node_access_test_permission","Implements hook_permission().","node_access_test_permission()"
"node_access_test_schema","Implements hook_schema().","node_access_test_schema()"
"node_access_view_all_nodes","Determines whether the user has a global viewing grant for all nodes.","node_access_view_all_nodes($account = NULL)"
"node_access_write_grants","Writes a list of grants to the database, deleting any previously saved ones.","node_access_write_grants($node, $grants, $realm = NULL, $delete = TRUE)"
"node_action_info","Implements hook_action_info().","node_action_info()"
"node_add","Returns a node submission form.","node_add($type)"
"node_add_body_field","Adds default body field to a node type.","node_add_body_field($type, $label = 'Body')"
"node_add_page","Page callback: Displays add content links for available content types.","node_add_page()"
"node_admin_content","Page callback: Form constructor for the content administration form.","node_admin_content($form, $form_state)"
"node_admin_nodes","Form builder: Builds the node administration overview.","node_admin_nodes()"
"node_admin_nodes_submit","Process node_admin_nodes form submissions.","node_admin_nodes_submit($form, &$form_state)"
"node_admin_nodes_validate","Validate node_admin_nodes form submissions.","node_admin_nodes_validate($form, &$form_state)"
"node_admin_paths","Implements hook_admin_paths().","node_admin_paths()"
"node_assign_owner_action","Assigns ownership of a node to a user.","node_assign_owner_action($node, $context)"
"node_assign_owner_action_form","Generates the settings form for node_assign_owner_action().","node_assign_owner_action_form($context)"
"node_assign_owner_action_submit","Saves settings form for node_assign_owner_action().","node_assign_owner_action_submit($form, $form_state)"
"node_assign_owner_action_validate","Validates settings form for node_assign_owner_action().","node_assign_owner_action_validate($form, $form_state)"
"node_block_configure","Implements hook_block_configure().","node_block_configure($delta = '')"
"node_block_info","Implements hook_block_info().","node_block_info()"
"node_block_list_alter","Implements hook_block_list_alter().","node_block_list_alter(&$blocks)"
"node_block_save","Implements hook_block_save().","node_block_save($delta = '', $edit = array())"
"node_block_view","Implements hook_block_view().","node_block_view($delta = '')"
"node_build_content","Builds a structured array representing the node&#039;s content.","node_build_content($node, $view_mode = 'full', $langcode = NULL)"
"node_build_filter_query","Applies filters for node administration filters based on session.","node_build_filter_query(SelectQueryInterface $query)"
"node_configure_rebuild_confirm","Menu callback: confirm rebuilding of permissions.","node_configure_rebuild_confirm()"
"node_configure_rebuild_confirm_submit","Handler for wipe confirmation","node_configure_rebuild_confirm_submit($form, &$form_state)"
"node_content_form","Implements hook_form().","node_content_form($node, $form_state)"
"node_cron","Implements hook_cron().","node_cron()"
"node_delete","Deletes a node.","node_delete($nid)"
"node_delete_confirm","Form constructor for the node deletion confirmation form.","node_delete_confirm($form, &$form_state, $node)"
"node_delete_confirm_submit","Executes node deletion.","node_delete_confirm_submit($form, &$form_state)"
"node_delete_multiple","Deletes multiple nodes.","node_delete_multiple($nids)"
"node_entity_info","Implements hook_entity_info().","node_entity_info()"
"node_feed","Generates and prints an RSS feed.","node_feed($nids = FALSE, $channel = array())"
"node_field_display_node_alter","Implements hook_field_display_ENTITY_TYPE_alter().","node_field_display_node_alter(&$display, $context)"
"node_field_extra_fields","Implements hook_field_extra_fields().","node_field_extra_fields()"
"node_file_download_access","Implements hook_file_download_access().","node_file_download_access($field, $entity_type, $entity)"
"node_filters","List node administration filters that can be applied.","node_filters()"
"node_filter_form","Returns the node administration filters form array to node_admin_content().","node_filter_form()"
"node_filter_form_submit","Form submission handler for node_filter_form().","node_filter_form_submit($form, &$form_state)"
"node_form","Form constructor for the node add/edit form.","node_form($form, &$form_state, $node)"
"node_forms","Implements hook_forms().","node_forms()"
"node_form_block_add_block_form_alter","Implements hook_form_FORMID_alter().","node_form_block_add_block_form_alter(&$form, &$form_state)"
"node_form_block_admin_configure_alter","Implements hook_form_FORMID_alter().","node_form_block_admin_configure_alter(&$form, &$form_state)"
"node_form_block_admin_configure_submit","Form submission handler for node_form_block_admin_configure_alter().","node_form_block_admin_configure_submit($form, &$form_state)"
"node_form_block_custom_block_delete_alter","Implements hook_form_FORMID_alter().","node_form_block_custom_block_delete_alter(&$form, &$form_state)"
"node_form_block_custom_block_delete_submit","Form submission handler for node_form_block_custom_block_delete_alter().","node_form_block_custom_block_delete_submit($form, &$form_state)"
"node_form_build_preview","Form submission handler for node_form().","node_form_build_preview($form, &$form_state)"
"node_form_delete_submit","Form submission handler for node_form().","node_form_delete_submit($form, &$form_state)"
"node_form_search_form_alter","Implements hook_form_FORM_ID_alter().","node_form_search_form_alter(&$form, $form_state)"
"node_form_submit","Form submission handler for node_form().","node_form_submit($form, &$form_state)"
"node_form_submit_build_node","Updates the form state&#039;s node entity by processing this submission&#039;s values.","node_form_submit_build_node($form, &$form_state)"
"node_form_validate","Form validation handler for node_form().","node_form_validate($form, &$form_state)"
"node_get_recent","Finds the most recently changed nodes that are available to the current user.","node_get_recent($number = 10)"
"node_help","Implements hook_help().","node_help($path, $arg)"
"node_hook","Determines whether a node hook exists.","node_hook($node, $hook)"
"node_install","Implements hook_install().","node_install()"
"node_invoke","Invokes a node hook.","node_invoke($node, $hook, $a2 = NULL, $a3 = NULL, $a4 = NULL)"
"node_is_page","Returns whether the current page is the full page view of the passed-in node.","node_is_page($node)"
"node_last_changed","Finds the last time a node was changed.","node_last_changed($nid)"
"node_last_viewed","Retrieves the timestamp for the current user&#039;s last view of a specified node.","node_last_viewed($nid)"
"node_list_permissions","Helper function to generate standard node permission list for a given type.","node_list_permissions($type)"
"node_load","Loads a node object from the database.","node_load($nid = NULL, $vid = NULL, $reset = FALSE)"
"node_load_multiple","Loads node entities from the database.","node_load_multiple($nids = array(), $conditions = array(), $reset = FALSE)"
"node_make_sticky_action","Sets the sticky-at-top-of-list property of a node to 1.","node_make_sticky_action($node, $context = array())"
"node_make_unsticky_action","Sets the sticky-at-top-of-list property of a node to 0.","node_make_unsticky_action($node, $context = array())"
"node_mark","Determines the type of marker to be displayed for a given node.","node_mark($nid, $timestamp)"
"node_mass_update","Make mass update of nodes, changing all nodes in the $nodes array
to update them with the field values in $updates.","node_mass_update($nodes, $updates)"
"node_menu","Implements hook_menu().","node_menu()"
"node_menu_local_tasks_alter","Implements hook_menu_local_tasks_alter().","node_menu_local_tasks_alter(&$data, $router_item, $root_path)"
"node_modules_enabled","Implements hook_modules_enabled().","node_modules_enabled($modules)"
"node_modules_uninstalled","Implements hook_modules_uninstalled().","node_modules_uninstalled($modules)"
"node_multiple_delete_confirm","Multiple node deletion confirmation form for node_admin_content().","node_multiple_delete_confirm($form, &$form_state, $nodes)"
"node_multiple_delete_confirm_submit","Form submission handler for node_multiple_delete_confirm().","node_multiple_delete_confirm_submit($form, &$form_state)"
"node_node_access","Implements hook_node_access().","node_node_access($node, $op, $account)"
"node_node_operations","Implements hook_node_operations().","node_node_operations()"
"node_node_type_insert","Implements hook_node_type_insert().","node_node_type_insert($info)"
"node_node_type_update","Implements hook_node_type_update().","node_node_type_update($info)"
"node_object_prepare","Prepares a node object for editing.","node_object_prepare($node)"
"node_overview_types","Displays the content type admin overview page.","node_overview_types()"
"node_page_default","Menu callback: Generates a listing of promoted nodes.","node_page_default()"
"node_page_edit","Menu callback; presents the node editing form.","node_page_edit($node)"
"node_page_title","Title callback: Returns the title of the node.","node_page_title($node)"
"node_page_view","Menu callback: Displays a single node.","node_page_view($node)"
"node_permission","Implements hook_permission().","node_permission()"
"node_permissions_get_configured_types","Returns an array of node types that should be managed by permissions.","node_permissions_get_configured_types()"
"node_preview","Generates a node preview.","node_preview($node)"
"node_promote_action","Sets the promote property of a node to 1.","node_promote_action($node, $context = array())"
"node_publish_action","Sets the status of a node to 1 (published).","node_publish_action($node, $context = array())"
"node_query_entity_field_access_alter","Implements hook_query_TAG_alter().","node_query_entity_field_access_alter(QueryAlterableInterface $query)"
"node_query_node_access_alter","Implements hook_query_TAG_alter().","node_query_node_access_alter(QueryAlterableInterface $query)"
"node_ranking","Implements hook_ranking().","node_ranking()"
"node_rdf_mapping","Implements hook_rdf_mapping().","node_rdf_mapping()"
"node_requirements","Implements hook_requirements().","node_requirements($phase)"
"node_revision_delete","Deletes a node revision.","node_revision_delete($revision_id)"
"node_revision_delete_confirm","Form constructor for the revision deletion confirmation form.","node_revision_delete_confirm($form, $form_state, $node_revision)"
"node_revision_delete_confirm_submit","Form submission handler for node_revision_delete_confirm().","node_revision_delete_confirm_submit($form, &$form_state)"
"node_revision_list","Returns a list of all the existing revision numbers.","node_revision_list($node)"
"node_revision_overview","Generates an overview table of older revisions of a node.","node_revision_overview($node)"
"node_revision_revert_confirm","Asks for confirmation of the reversion to prevent against CSRF attacks.","node_revision_revert_confirm($form, $form_state, $node_revision)"
"node_revision_revert_confirm_submit","Form submission handler for node_revision_revert_confirm().","node_revision_revert_confirm_submit($form, &$form_state)"
"node_save","Saves changes to a node or adds a new node.","node_save($node)"
"node_save_action","Saves a node.","node_save_action($node)"
"node_schema","Implements hook_schema().","node_schema()"
"node_search_access","Implements hook_search_access().","node_search_access()"
"node_search_admin","Implements hook_search_admin().","node_search_admin()"
"node_search_execute","Implements hook_search_execute().","node_search_execute($keys = NULL, $conditions = NULL)"
"node_search_info","Implements hook_search_info().","node_search_info()"
"node_search_reset","Implements hook_search_reset().","node_search_reset()"
"node_search_status","Implements hook_search_status().","node_search_status()"
"node_search_validate","Form validation handler for node_form_alter().","node_search_validate($form, &$form_state)"
"node_show","Generates an array which displays a node detail page.","node_show($node, $message = FALSE)"
"node_submit","Prepares node for saving by populating author and creation date.","node_submit($node)"
"node_tag_new","Updates the &#039;last viewed&#039; timestamp of the specified node for current user.","node_tag_new($node)"
"node_test_entity_view_mode_alter","Implements hook_entity_view_mode_alter().","node_test_entity_view_mode_alter(&$view_mode, $context)"
"node_test_exception_node_insert","Implements hook_node_insert().","node_test_exception_node_insert($node)"
"node_test_node_access_records","Implements hook_node_access_records().","node_test_node_access_records($node)"
"node_test_node_access_records_alter","Implements hook_node_access_records_alter().","node_test_node_access_records_alter(&$grants, $node)"
"node_test_node_grants","Implements hook_node_grants().","node_test_node_grants($account, $op)"
